150 1 1.61457
150 4 0.50204
150 9 0.363864
300 1 6.55699
300 4 1.78144
300 9 1.42068
600 1 26.1092
600 4 6.89876
600 9 5.60362
1200 1 104.207
1200 4 26.9651
1200 9 22.5959
