1440 0.154605 0.139695 0.122659 0.105927 0.0899143 0.0757671 0.0628729 0.0521638 0.0425832 0.0351366 0.0285344 0.0238058 0.0197085 0.0171119 0.0151727 0.0143428 
1460 0.153714 0.138931 0.122302 0.105514 0.0900077 0.0756096 0.0632387 0.0520998 0.0431192 0.0351167 0.0290821 0.0238033 0.0202019 0.0171912 0.0155251 0.0145434 
1480 0.152789 0.138319 0.121716 0.105404 0.0897375 0.0758444 0.0631631 0.0525548 0.0430771 0.0356424 0.0290892 0.024328 0.020221 0.0176396 0.0156423 0.0148311 
1500 0.151924 0.137562 0.121389 0.104988 0.0898236 0.0756873 0.0634945 0.0525134 0.04357 0.0356429 0.0295998 0.0243402 0.0207124 0.0177055 0.0160186 0.0150282 
1520 0.151022 0.136979 0.120804 0.104888 0.0895506 0.0759013 0.0634113 0.0529291 0.0435663 0.036131 0.029623 0.0248443 0.0207507 0.0181278 0.016164 0.0153076 
1540 0.150188 0.136233 0.120493 0.10447 0.0896137 0.0757384 0.0637484 0.0528843 0.0440218 0.0361563 0.0301052 0.0248742 0.0212183 0.0182341 0.0164887 0.0155322 
1560 0.149312 0.135671 0.119915 0.104365 0.089337 0.0759604 0.0636426 0.0532843 0.044011 0.0366284 0.0301491 0.0253527 0.0212848 0.0186197 0.0166667 0.0157994 
1580 0.148509 0.134943 0.119594 0.103948 0.089433 0.0757668 0.063958 0.0532422 0.0444503 0.03666 0.0306111 0.0254069 0.0217215 0.0187383 0.0170009 0.0160169 
1600 0.147662 0.134392 0.11904 0.103839 0.0891403 0.0759775 0.0638546 0.0536235 0.0444589 0.0370987 0.0306683 0.0258604 0.0218051 0.0191146 0.017165 0.0163015 
1620 0.146881 0.13369 0.118722 0.10344 0.0891957 0.0757937 0.0641548 0.0535898 0.0448732 0.0371292 0.0311186 0.0259282 0.0222253 0.0192512 0.0174865 0.0165208 
1640 0.146064 0.13315 0.118174 0.103327 0.0889166 0.0759761 0.0640604 0.0539513 0.0448692 0.0375804 0.0311663 0.026367 0.022325 0.0196125 0.0176751 0.0167848 
1660 0.14531 0.132466 0.117859 0.102923 0.0889701 0.0758027 0.064337 0.0539151 0.045279 0.0376011 0.031614 0.0264393 0.0227146 0.0197682 0.0179802 0.0170205 
1680 0.144518 0.131941 0.117332 0.102794 0.0886936 0.0759872 0.0642304 0.0542619 0.0452706 0.0380322 0.0316733 0.0268477 0.02284 0.0201071 0.0181857 0.0172842 
1700 0.143788 0.13128 0.117016 0.102417 0.0887249 0.0757948 0.0645143 0.0542172 0.0456631 0.0380565 0.0320821 0.0269654 0.023205 0.0202822 0.0184798 0.0175136 
1720 0.143024 0.130753 0.116513 0.102276 0.0884518 0.0759834 0.0643953 0.0545586 0.045665 0.0384606 0.0321514 0.0273428 0.0233612 0.0206039 0.0186776 0.0177831 
1740 0.14231 0.130117 0.11619 0.10191 0.0884793 0.0757868 0.0646774 0.054499 0.046041 0.0385074 0.0325463 0.0274522 0.0237028 0.02079 0.018979 0.0180118 
1760 0.141558 0.129621 0.11569 0.101778 0.0882091 0.0759453 0.0645617 0.0548313 0.0460333 0.0388964 0.0326345 0.0278122 0.0238597 0.0211043 0.019182 0.0182838 
1780 0.140869 0.128993 0.115386 0.101401 0.0882391 0.0757641 0.0648108 0.0547811 0.0463973 0.0389347 0.0330006 0.0279568 0.0241891 0.0212802 0.0194809 0.0185163 
1800 0.140149 0.128493 0.114898 0.101278 0.0879702 0.0759078 0.0647066 0.0550792 0.0464026 0.0393028 0.033102 0.028296 0.0243587 0.0215991 0.019681 0.018776 
1820 0.139478 0.127887 0.114596 0.100908 0.0879845 0.0757445 0.0649317 0.0550404 0.0467392 0.0393546 0.0334588 0.0284284 0.0246803 0.0217921 0.0199637 0.0190132 
1840 0.138781 0.127409 0.114109 0.100778 0.0877276 0.0758679 0.0648294 0.0553367 0.0467444 0.0397043 0.0335486 0.0287722 0.0248506 0.0220875 0.0201863 0.0192676 
1860 0.138124 0.126827 0.113814 0.100413 0.0877398 0.0756871 0.0650546 0.0552876 0.0470703 0.0397618 0.033899 0.0288988 0.0251749 0.0222796 0.0204549 0.0195131 
1880 0.137449 0.126347 0.113354 0.100274 0.0874766 0.0758214 0.0649501 0.0555663 0.047085 0.0400918 0.0339882 0.0292516 0.0253192 0.0225808 0.0206805 0.0197648 
1900 0.136817 0.125777 0.113053 0.0999296 0.0874775 0.0756477 0.0651491 0.0555314 0.0473928 0.0401528 0.0343337 0.0293651 0.0256502 0.022762 0.0209513 0.0200094 
1920 0.136163 0.125307 0.112608 0.099782 0.0872386 0.0757515 0.0650551 0.055788 0.0474042 0.0404829 0.0344292 0.0296959 0.0258052 0.0230566 0.0211706 0.0202618 
1940 0.135538 0.124767 0.112308 0.0994465 0.0872204 0.0755944 0.0652496 0.055746 0.0477111 0.0405344 0.0347525 0.0298289 0.0261115 0.0232503 0.0214487 0.0204932 
1960 0.134905 0.124301 0.111871 0.0993105 0.0869823 0.0756866 0.0651489 0.05601 0.0477146 0.0408527 0.0348526 0.0301371 0.0262819 0.0235365 0.021657 0.0207531 
1980 0.134305 0.123764 0.111578 0.0989786 0.086964 0.0755266 0.0653409 0.0559604 0.0480091 0.0409129 0.0351587 0.0302796 0.0265726 0.0237427 0.0219244 0.0209827 
2000 0.133679 0.123324 0.111154 0.0988255 0.0867361 0.0756167 0.0652353 0.0562069 0.048023 0.0412064 0.0352778 0.0305712 0.0267536 0.024016 0.0221379 0.0212364 
