20 0 0 1 0 
40 0 0 1 0 
60 0 0 1 0 
80 0 0 1 0 
100 0 0 1 0 
120 0 0 1 0 
140 0 0 1 0 
160 0 0 1 0 
180 0 0 0.5 0.5 
200 0 0 0.5 0.5 
220 0 0 0.5 0.5 
240 0 0 0.5 0.5 
260 0 0 0.5 0.5 
280 0 0 0.5 0.5 
300 0 0 0.5 0.5 
320 0 0 0.5 0.5 
340 0 0 0.5 0.5 
360 0 0 0.5 0.5 
380 0 0 0.333333 0.666667 
400 0 0 0.333333 0.666667 
420 0 0 0.333333 0.666667 
440 0 0 0.333333 0.666667 
460 0 0 0.333333 0.666667 
480 0 0 0.333333 0.666667 
500 0 0 0.333333 0.666667 
520 0 0 0.333333 0.666667 
540 0 0 0.25 0.75 
560 0 0 0.4 0.6 
580 0 0.2 0.2 0.6 
600 0 0.2 0.4 0.4 
620 0 0.2 0.4 0.4 
640 0 0.2 0.4 0.4 
660 0 0.2 0.4 0.4 
680 0 0.2 0.4 0.4 
700 0 0.166667 0.5 0.333333 
720 0 0.333333 0.333333 0.333333 
740 0.166667 0.166667 0.333333 0.333333 
760 0.166667 0.166667 0.333333 0.333333 
780 0.166667 0.166667 0.333333 0.333333 
800 0.166667 0.166667 0.333333 0.333333 
820 0.166667 0.166667 0.333333 0.333333 
840 0.166667 0.166667 0.333333 0.333333 
860 0.166667 0.166667 0.333333 0.333333 
880 0.166667 0.166667 0.333333 0.333333 
900 0.166667 0.166667 0.333333 0.333333 
920 0.166667 0.166667 0.333333 0.333333 
940 0.285714 0.142857 0.285714 0.285714 
960 0.285714 0.142857 0.285714 0.285714 
980 0.285714 0.142857 0.285714 0.285714 
1000 0.285714 0.142857 0.285714 0.285714 
1020 0.285714 0.142857 0.285714 0.285714 
1040 0.285714 0.142857 0.285714 0.285714 
1060 0.285714 0.142857 0.285714 0.285714 
1080 0.285714 0.142857 0.285714 0.285714 
1100 0.285714 0.142857 0.285714 0.285714 
1120 0.285714 0.142857 0.285714 0.285714 
1140 0.285714 0.142857 0.285714 0.285714 
1160 0.285714 0.142857 0.285714 0.285714 
1180 0.285714 0.142857 0.285714 0.285714 
1200 0.285714 0.142857 0.285714 0.285714 
1220 0.285714 0.142857 0.285714 0.285714 
1240 0.285714 0.142857 0.285714 0.285714 
1260 0.285714 0.142857 0.285714 0.285714 
1280 0.222222 0.222222 0.222222 0.333333 
1300 0.222222 0.222222 0.222222 0.333333 
1320 0.222222 0.222222 0.222222 0.333333 
1340 0.222222 0.222222 0.222222 0.333333 
1360 0.222222 0.222222 0.222222 0.333333 
1380 0.222222 0.222222 0.222222 0.333333 
1400 0.222222 0.222222 0.222222 0.333333 
1420 0.222222 0.222222 0.222222 0.333333 
1440 0.222222 0.222222 0.222222 0.333333 
1460 0.2 0.2 0.3 0.3 
1480 0.2 0.2 0.3 0.3 
1500 0.2 0.2 0.3 0.3 
1520 0.2 0.2 0.3 0.3 
1540 0.2 0.2 0.3 0.3 
1560 0.2 0.2 0.3 0.3 
1580 0.2 0.2 0.3 0.3 
1600 0.2 0.2 0.3 0.3 
1620 0.181818 0.272727 0.272727 0.272727 
1640 0.181818 0.272727 0.272727 0.272727 
1660 0.181818 0.272727 0.272727 0.272727 
1680 0.181818 0.272727 0.272727 0.272727 
1700 0.166667 0.25 0.25 0.333333 
1720 0.166667 0.25 0.25 0.333333 
1740 0.166667 0.25 0.25 0.333333 
1760 0.166667 0.25 0.25 0.333333 
1780 0.166667 0.25 0.25 0.333333 
1800 0.166667 0.25 0.25 0.333333 
1820 0.166667 0.25 0.25 0.333333 
1840 0.166667 0.25 0.25 0.333333 
1860 0.166667 0.25 0.25 0.333333 
1880 0.166667 0.25 0.25 0.333333 
1900 0.166667 0.25 0.25 0.333333 
1920 0.166667 0.25 0.25 0.333333 
1940 0.166667 0.25 0.25 0.333333 
1960 0.166667 0.25 0.25 0.333333 
1980 0.166667 0.25 0.25 0.333333 
2000 0.166667 0.25 0.25 0.333333 
2020 0.166667 0.25 0.25 0.333333 
2040 0.166667 0.25 0.25 0.333333 
2060 0.166667 0.25 0.25 0.333333 
2080 0.153846 0.230769 0.230769 0.384615 
2100 0.153846 0.230769 0.307692 0.307692 
2120 0.133333 0.2 0.333333 0.333333 
2140 0.117647 0.235294 0.294118 0.352941 
2160 0.166667 0.166667 0.333333 0.333333 
2180 0.157895 0.210526 0.315789 0.315789 
2200 0.157895 0.263158 0.263158 0.315789 
2220 0.210526 0.210526 0.263158 0.315789 
2240 0.210526 0.210526 0.263158 0.315789 
2260 0.210526 0.210526 0.263158 0.315789 
2280 0.2 0.2 0.3 0.3 
2300 0.2 0.25 0.25 0.3 
2320 0.2 0.25 0.25 0.3 
2340 0.2 0.25 0.25 0.3 
2360 0.190476 0.238095 0.285714 0.285714 
2380 0.190476 0.238095 0.285714 0.285714 
2400 0.227273 0.227273 0.272727 0.272727 
2420 0.25 0.208333 0.291667 0.25 
2440 0.25 0.25 0.25 0.25 
2460 0.25 0.25 0.25 0.25 
2480 0.25 0.25 0.25 0.25 
2500 0.25 0.25 0.25 0.25 
2520 0.25 0.25 0.25 0.25 
2540 0.24 0.28 0.24 0.24 
2560 0.24 0.28 0.24 0.24 
2580 0.230769 0.307692 0.230769 0.230769 
2600 0.230769 0.269231 0.269231 0.230769 
2620 0.214286 0.25 0.321429 0.214286 
2640 0.206897 0.241379 0.310345 0.241379 
2660 0.1875 0.28125 0.28125 0.25 
2680 0.212121 0.272727 0.272727 0.242424 
2700 0.235294 0.235294 0.264706 0.264706 
2720 0.235294 0.235294 0.264706 0.264706 
2740 0.222222 0.222222 0.277778 0.277778 
2760 0.222222 0.25 0.25 0.277778 
2780 0.222222 0.25 0.25 0.277778 
2800 0.216216 0.243243 0.27027 0.27027 
2820 0.210526 0.263158 0.263158 0.263158 
2840 0.225 0.25 0.25 0.275 
2860 0.225 0.25 0.25 0.275 
2880 0.219512 0.268293 0.243902 0.268293 
2900 0.261905 0.238095 0.238095 0.261905 
2920 0.25 0.25 0.227273 0.272727 
2940 0.25 0.25 0.25 0.25 
2960 0.244444 0.266667 0.244444 0.244444 
2980 0.25 0.25 0.270833 0.229167 
3000 0.25 0.25 0.25 0.25 
3020 0.25 0.25 0.25 0.25 
3040 0.26 0.24 0.26 0.24 
3060 0.26 0.24 0.26 0.24 
3080 0.27451 0.235294 0.254902 0.235294 
3100 0.25 0.25 0.25 0.25 
3120 0.25 0.25 0.25 0.25 
3140 0.259259 0.259259 0.240741 0.240741 
3160 0.259259 0.259259 0.240741 0.240741 
3180 0.272727 0.254545 0.236364 0.236364 
3200 0.285714 0.25 0.232143 0.232143 
3220 0.263158 0.263158 0.245614 0.22807 
3240 0.254237 0.254237 0.254237 0.237288 
3260 0.241935 0.241935 0.241935 0.274194 
3280 0.238095 0.238095 0.269841 0.253968 
3300 0.246154 0.261538 0.246154 0.246154 
3320 0.242424 0.257576 0.242424 0.257576 
3340 0.242424 0.257576 0.242424 0.257576 
3360 0.238806 0.253731 0.238806 0.268657 
3380 0.238806 0.253731 0.253731 0.253731 
3400 0.246377 0.26087 0.246377 0.246377 
3420 0.239437 0.267606 0.239437 0.253521 
3440 0.239437 0.253521 0.253521 0.253521 
3460 0.253333 0.253333 0.24 0.253333 
3480 0.25 0.263158 0.236842 0.25 
3500 0.253165 0.253165 0.253165 0.240506 
3520 0.2625 0.25 0.25 0.2375 
3540 0.2625 0.25 0.25 0.2375 
3560 0.259259 0.246914 0.246914 0.246914 
3580 0.261905 0.25 0.25 0.238095 
3600 0.255814 0.255814 0.255814 0.232558 
3620 0.252874 0.252874 0.252874 0.241379 
3640 0.25 0.25 0.25 0.25 
3660 0.247191 0.258427 0.247191 0.247191 
3680 0.244444 0.255556 0.244444 0.255556 
3700 0.258065 0.247312 0.247312 0.247312 
3720 0.263158 0.252632 0.242105 0.242105 
3740 0.27551 0.244898 0.244898 0.234694 
3760 0.265306 0.255102 0.244898 0.234694 
3780 0.26 0.26 0.24 0.24 
3800 0.259615 0.240385 0.25 0.25 
3820 0.263636 0.236364 0.245455 0.254545 
3840 0.247788 0.256637 0.238938 0.256637 
3860 0.245614 0.245614 0.254386 0.254386 
3880 0.252174 0.243478 0.252174 0.252174 
3900 0.254237 0.245763 0.245763 0.254237 
3920 0.254237 0.245763 0.245763 0.254237 
3940 0.256198 0.247934 0.239669 0.256198 
3960 0.285714 0.238095 0.238095 0.238095 
3980 0.261538 0.253846 0.246154 0.238462 
4000 0.264706 0.257353 0.242647 0.235294 
4020 0.258993 0.251799 0.251799 0.23741 
4040 0.272109 0.244898 0.231293 0.251701 
4060 0.268456 0.248322 0.241611 0.241611 
4080 0.256579 0.256579 0.243421 0.243421 
4100 0.253247 0.25974 0.246753 0.24026 
4120 0.25641 0.25 0.25641 0.237179 
4140 0.259494 0.246835 0.253165 0.240506 
4160 0.248447 0.254658 0.248447 0.248447 
4180 0.246988 0.259036 0.240964 0.253012 
4200 0.258824 0.247059 0.241176 0.252941 
4220 0.248588 0.259887 0.254237 0.237288 
4240 0.25 0.261111 0.25 0.238889 
