20 0 1 
40 0 1 
60 0 1 
80 0 1 
100 0 1 
120 0 1 
140 0 1 
160 0 1 
180 0 1 
200 0 1 
220 0 1 
240 0 1 
260 0 1 
280 0 1 
300 0 1 
320 0 1 
340 0 1 
360 0 1 
380 0 1 
400 0 1 
420 0 1 
440 0 1 
460 0 1 
480 0 1 
500 0 1 
520 0 1 
540 0 1 
560 0 1 
580 0 1 
600 0 1 
620 0 1 
640 0 1 
660 0 1 
680 0 1 
700 0 1 
720 0 1 
740 0 1 
760 0 1 
780 0 1 
800 0 1 
820 0 1 
840 0 1 
860 0 1 
880 0 1 
900 0 1 
920 0 1 
940 0 1 
960 0 1 
980 0 1 
1000 0 1 
1020 0 1 
1040 0 1 
1060 0 1 
1080 0 1 
1100 0 1 
1120 0 1 
1140 0 1 
1160 0 1 
1180 0 1 
1200 0 1 
1220 0 1 
1240 0 1 
1260 0 1 
1280 0 1 
1300 0 1 
1320 0 1 
1340 0 1 
1360 0 1 
1380 0 1 
1400 0 1 
1420 0 1 
1440 0 1 
1460 0 1 
1480 0 1 
1500 0 1 
1520 0 1 
1540 0 1 
1560 0 1 
1580 0 1 
1600 0 1 
1620 0 1 
1640 0 1 
1660 0 1 
1680 0 1 
1700 0 1 
1720 0 1 
1740 0 1 
1760 0 1 
1780 0 1 
1800 0 1 
1820 0 1 
1840 0 1 
1860 0 1 
1880 0 1 
1900 0 1 
1920 0 1 
1940 0 1 
1960 0 1 
1980 0 1 
2000 0 1 
2020 0 1 
2040 0 1 
2060 0 1 
2080 0 1 
2100 0 1 
2120 0 1 
2140 0 1 
2160 0 1 
2180 0.5 0.5 
2200 0.333333 0.666667 
2220 0.333333 0.666667 
2240 0.333333 0.666667 
2260 0.333333 0.666667 
2280 0.333333 0.666667 
2300 0.333333 0.666667 
2320 0.333333 0.666667 
2340 0.333333 0.666667 
2360 0.333333 0.666667 
2380 0.333333 0.666667 
2400 0.333333 0.666667 
2420 0.333333 0.666667 
2440 0.333333 0.666667 
2460 0.333333 0.666667 
2480 0.333333 0.666667 
2500 0.333333 0.666667 
2520 0.333333 0.666667 
2540 0.333333 0.666667 
2560 0.333333 0.666667 
2580 0.333333 0.666667 
2600 0.333333 0.666667 
2620 0.333333 0.666667 
2640 0.333333 0.666667 
2660 0.25 0.75 
2680 0.5 0.5 
2700 0.5 0.5 
2720 0.5 0.5 
2740 0.5 0.5 
2760 0.5 0.5 
2780 0.5 0.5 
2800 0.5 0.5 
2820 0.4 0.6 
2840 0.4 0.6 
2860 0.4 0.6 
2880 0.4 0.6 
2900 0.5 0.5 
2920 0.5 0.5 
2940 0.5 0.5 
2960 0.571429 0.428571 
2980 0.571429 0.428571 
3000 0.571429 0.428571 
3020 0.571429 0.428571 
3040 0.571429 0.428571 
3060 0.571429 0.428571 
3080 0.625 0.375 
3100 0.5 0.5 
3120 0.5 0.5 
3140 0.5 0.5 
3160 0.5 0.5 
3180 0.5 0.5 
3200 0.555556 0.444444 
3220 0.6 0.4 
3240 0.5 0.5 
3260 0.5 0.5 
3280 0.5 0.5 
3300 0.5 0.5 
3320 0.454545 0.545455 
3340 0.454545 0.545455 
3360 0.454545 0.545455 
3380 0.454545 0.545455 
3400 0.454545 0.545455 
3420 0.5 0.5 
3440 0.5 0.5 
3460 0.5 0.5 
3480 0.461538 0.538462 
3500 0.461538 0.538462 
3520 0.428571 0.571429 
3540 0.5 0.5 
3560 0.5 0.5 
3580 0.5 0.5 
3600 0.5 0.5 
3620 0.5 0.5 
3640 0.466667 0.533333 
3660 0.466667 0.533333 
3680 0.466667 0.533333 
3700 0.466667 0.533333 
3720 0.466667 0.533333 
3740 0.466667 0.533333 
3760 0.5 0.5 
3780 0.5 0.5 
3800 0.5 0.5 
3820 0.5 0.5 
3840 0.5 0.5 
3860 0.5 0.5 
3880 0.470588 0.529412 
3900 0.470588 0.529412 
3920 0.470588 0.529412 
3940 0.470588 0.529412 
3960 0.470588 0.529412 
3980 0.5 0.5 
4000 0.5 0.5 
4020 0.5 0.5 
4040 0.473684 0.526316 
4060 0.5 0.5 
4080 0.5 0.5 
4100 0.5 0.5 
4120 0.5 0.5 
4140 0.5 0.5 
4160 0.5 0.5 
4180 0.5 0.5 
4200 0.521739 0.478261 
4220 0.521739 0.478261 
4240 0.521739 0.478261 
4260 0.521739 0.478261 
4280 0.521739 0.478261 
4300 0.521739 0.478261 
4320 0.521739 0.478261 
4340 0.481481 0.518519 
4360 0.481481 0.518519 
4380 0.481481 0.518519 
4400 0.517241 0.482759 
4420 0.533333 0.466667 
4440 0.516129 0.483871 
4460 0.516129 0.483871 
4480 0.516129 0.483871 
4500 0.516129 0.483871 
4520 0.515152 0.484848 
4540 0.515152 0.484848 
4560 0.515152 0.484848 
4580 0.515152 0.484848 
4600 0.485714 0.514286 
4620 0.5 0.5 
4640 0.5 0.5 
4660 0.473684 0.526316 
4680 0.463415 0.536585 
4700 0.47619 0.52381 
4720 0.5 0.5 
4740 0.511628 0.488372 
4760 0.522727 0.477273 
4780 0.5 0.5 
4800 0.5 0.5 
4820 0.521739 0.478261 
4840 0.510638 0.489362 
4860 0.510638 0.489362 
4880 0.530612 0.469388 
4900 0.5 0.5 
4920 0.5 0.5 
4940 0.490909 0.509091 
4960 0.491228 0.508772 
4980 0.5 0.5 
5000 0.5 0.5 
5020 0.508475 0.491525 
5040 0.516667 0.483333 
5060 0.483871 0.516129 
5080 0.469697 0.530303 
5100 0.5 0.5 
5120 0.492537 0.507463 
5140 0.5 0.5 
5160 0.5 0.5 
5180 0.5 0.5 
5200 0.5 0.5 
5220 0.485714 0.514286 
5240 0.492958 0.507042 
5260 0.5 0.5 
5280 0.5 0.5 
5300 0.512821 0.487179 
5320 0.5 0.5 
5340 0.5 0.5 
5360 0.506329 0.493671 
5380 0.52439 0.47561 
5400 0.5 0.5 
5420 0.5 0.5 
5440 0.5 0.5 
5460 0.505747 0.494253 
5480 0.5 0.5 
5500 0.5 0.5 
5520 0.5 0.5 
5540 0.5 0.5 
5560 0.494624 0.505376 
5580 0.5 0.5 
5600 0.494737 0.505263 
5620 0.489583 0.510417 
5640 0.5 0.5 
5660 0.51 0.49 
5680 0.50495 0.49505 
5700 0.5 0.5 
5720 0.504854 0.495146 
5740 0.509259 0.490741 
5760 0.490909 0.509091 
5780 0.5 0.5 
5800 0.495575 0.504425 
5820 0.5 0.5 
5840 0.5 0.5 
5860 0.504202 0.495798 
5880 0.508333 0.491667 
5900 0.504065 0.495935 
5920 0.496063 0.503937 
5940 0.496063 0.503937 
5960 0.496183 0.503817 
5980 0.492424 0.507576 
6000 0.50365 0.49635 
6020 0.510791 0.489209 
6040 0.5 0.5 
6060 0.493056 0.506944 
6080 0.510067 0.489933 
6100 0.506667 0.493333 
6120 0.49359 0.50641 
6140 0.490909 0.509091 
6160 0.505814 0.494186 
6180 0.508571 0.491429 
6200 0.508475 0.491525 
6220 0.502793 0.497207 
