1340 0.104847 0.110781 0.113749 0.120673 0.130564 0.137488 0.135509 0.14639 
1360 0.111111 0.111979 0.116319 0.123264 0.125 0.140625 0.138889 0.132812 
1380 0.109244 0.110008 0.118411 0.116883 0.138273 0.134454 0.132926 0.139801 
1400 0.107978 0.114856 0.111417 0.127923 0.126547 0.134113 0.141678 0.135488 
1420 0.107209 0.10536 0.120764 0.123229 0.12939 0.138632 0.134935 0.140481 
1440 0.107979 0.112766 0.110638 0.129787 0.137234 0.129787 0.133511 0.138298 
1460 0.108325 0.109745 0.117313 0.12299 0.1386 0.131031 0.139073 0.132923 
1480 0.106276 0.112552 0.113808 0.127615 0.130126 0.132218 0.140167 0.137238 
1500 0.107948 0.108318 0.121627 0.123475 0.127172 0.136784 0.134935 0.139741 
1520 0.104609 0.115397 0.119974 0.122916 0.129127 0.130762 0.140896 0.136319 
1540 0.111079 0.113703 0.117784 0.123907 0.130029 0.134985 0.133819 0.134694 
1560 0.111312 0.114919 0.119814 0.121103 0.126771 0.134759 0.135532 0.13579 
1580 0.110552 0.115816 0.116045 0.123827 0.128862 0.12932 0.138476 0.137102 
1600 0.11292 0.112716 0.11882 0.123703 0.124924 0.134893 0.135707 0.136317 
1620 0.110273 0.115841 0.121947 0.119253 0.128053 0.131825 0.133621 0.139188 
1640 0.112939 0.116294 0.118371 0.125399 0.125399 0.129393 0.138498 0.133706 
1660 0.115188 0.119439 0.121139 0.121139 0.128507 0.12964 0.129073 0.135874 
1680 0.11786 0.119985 0.11786 0.121735 0.128609 0.127609 0.132733 0.133608 
1700 0.117925 0.117376 0.119022 0.124616 0.126042 0.132624 0.129552 0.132843 
1720 0.117573 0.118932 0.121553 0.123495 0.128932 0.125728 0.132816 0.130971 
1740 0.119226 0.120344 0.121806 0.125247 0.124129 0.130581 0.128 0.130667 
1760 0.120042 0.119285 0.122616 0.122843 0.126552 0.126627 0.13079 0.131244 
1780 0.120584 0.121122 0.121122 0.125564 0.12516 0.128255 0.128255 0.129937 
1800 0.120658 0.120836 0.123092 0.122736 0.127724 0.126536 0.130159 0.128258 
1820 0.121531 0.12106 0.122421 0.124149 0.126191 0.127762 0.127448 0.129438 
1840 0.122582 0.121657 0.123739 0.122212 0.12559 0.127765 0.12795 0.128505 
1860 0.122189 0.122395 0.122066 0.123425 0.125855 0.126184 0.128531 0.129355 
1880 0.120799 0.121309 0.121783 0.1251 0.125793 0.126048 0.128381 0.130787 
1900 0.121606 0.121091 0.123182 0.123665 0.125595 0.127107 0.127654 0.130099 
1920 0.122535 0.122165 0.122421 0.12441 0.12441 0.127991 0.127337 0.12873 
1940 0.122993 0.12204 0.123921 0.122692 0.125652 0.126355 0.12791 0.128437 
1960 0.123007 0.123007 0.122786 0.124934 0.125 0.126151 0.126572 0.128542 
1980 0.123474 0.122771 0.123494 0.123591 0.125173 0.125173 0.127849 0.128474 
2000 0.122025 0.123614 0.123804 0.124529 0.123977 0.12712 0.127086 0.127846 
2020 0.124012 0.123033 0.12392 0.123798 0.125923 0.125174 0.126994 0.127147 
2040 0.123374 0.122752 0.124334 0.125051 0.124753 0.126376 0.126673 0.126687 
2060 0.122454 0.123889 0.124535 0.124021 0.125707 0.125707 0.126676 0.127011 
2080 0.122933 0.123314 0.124269 0.125159 0.125297 0.126484 0.125827 0.126717 
2100 0.123362 0.123447 0.124178 0.124591 0.125707 0.125585 0.126748 0.126382 
2120 0.123271 0.123453 0.123685 0.125101 0.125375 0.126452 0.126145 0.126518 
2140 0.123129 0.123495 0.123943 0.124287 0.12579 0.125856 0.126736 0.126765 
2160 0.123202 0.123714 0.124161 0.124944 0.12532 0.126155 0.125598 0.126906 
2180 0.123629 0.123583 0.125014 0.124705 0.125809 0.125014 0.126501 0.125746 
2200 0.123677 0.124856 0.124072 0.125276 0.125089 0.125747 0.125332 0.12595 
2220 0.124355 0.124194 0.124936 0.124874 0.12533 0.125343 0.12537 0.125598 
2240 0.124324 0.124518 0.124467 0.124459 0.125159 0.125771 0.125558 0.125744 
2260 0.124527 0.124998 0.124523 0.124768 0.124956 0.125201 0.125826 0.125201 
2280 0.124408 0.124916 0.124778 0.124549 0.12524 0.125286 0.125333 0.12549 
2300 0.125018 0.124761 0.124289 0.124789 0.124892 0.125416 0.125408 0.125427 
2320 0.125262 0.124649 0.124664 0.124644 0.125107 0.12489 0.125329 0.125455 
2340 0.125103 0.125263 0.124404 0.124865 0.124986 0.125116 0.124924 0.125338 
2360 0.125082 0.124706 0.124755 0.124995 0.125165 0.124995 0.125066 0.125236 
2380 0.124737 0.12478 0.124902 0.125163 0.1251 0.125137 0.12506 0.125122 
2400 0.12462 0.12451 0.125059 0.125482 0.124972 0.125039 0.124965 0.125353 
2420 0.12439 0.12494 0.124765 0.125147 0.125293 0.125078 0.125264 0.125122 
2440 0.124711 0.124582 0.125151 0.125151 0.125098 0.125159 0.125144 0.125007 
2460 0.12466 0.124803 0.124965 0.125021 0.125069 0.125287 0.125133 0.125062 
2480 0.124901 0.12495 0.125008 0.125018 0.124772 0.125065 0.12519 0.125095 
2500 0.12509 0.124862 0.124927 0.124942 0.12486 0.125014 0.12506 0.125246 
